Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (ï¿½ï¿½g/mï¿½,PM2.5 (ï¿½ï¿½g/mï¿½ï¿½) c,0.3ï¿½ï¿½m particle c,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (ï¿½ï¿½C),Temperature (ï¿½ï¿½C) corre,Heat Index (ï¿½ï,Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (ï¿½ï¿½g/,PM10 (ï¿½ï¿½g/,measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 1:00,2026-01-02T17:00:00.000Z,60,8.5,8.5,402,443,443,26.4,26.4,26.7,61,61,130,125,2,3.9,8.8,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 0:00,2026-01-02T16:00:00.000Z,59,19.6,19.6,720,467,467,26.5,26.5,27.3,62,62,297,249,2,10.1,20.3,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/2/2026 23:00,2026-01-02T15:00:00.000Z,51,29.9,29.9,1087,487,487,26.5,26.5,27.4,63,63,497,344,3,19.7,32,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/2/2026 22:00,2026-01-02T14:00:00.000Z,59,31.9,31.9,1182,485,485,26.5,26.5,27.1,64,64,819,432,3,21.7,34.8,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/2/2026 21:00,2026-01-02T13:00:00.000Z,60,30.8,30.8,1114,480,480,26.4,26.4,26.8,64,64,682,398,3,20.4,33.5,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/2/2026 20:00,2026-01-02T12:00:00.000Z,60,30.6,30.6,1101,449,449,26.4,26.4,26.8,64,64,470,340,4,20.1,33.3,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/2/2026 19:00,2026-01-02T11:00:00.000Z,60,30.4,30.4,1094,437,437,26.1,26.1,26.4,64,64,502,329,3,19,33.2,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/2/2026 18:00,2026-01-02T10:00:00.000Z,60,16.9,16.9,648,427,427,25.7,25.7,26,65,65,154,155,2,8.8,17.5,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/2/2026 17:00,2026-01-02T09:00:00.000Z,60,24.9,24.9,906,424,424,26.2,26.2,26.7,65,65,513,296,2,14.4,27.4,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/2/2026 16:00,2026-01-02T08:00:00.000Z,60,23.7,23.7,871,420,420,26.6,26.6,27.8,63,63,185,176,2,14.3,25.7,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/2/2026 15:00,2026-01-02T07:00:00.000Z,60,26.9,26.9,908,420,420,27,27,28.2,62,62,174,167,2,16.3,28.1,,,,,,,,,,,,,,,,,,,,
